danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,cluster,id,names
0.586,0.798,-7.359,0.0446,0.0239,2.6e-05,0.354,0.145,125.962,180952,6,1CKcs7j0jxdGDCWrntDQil,Hello Shadow
0.667,0.871,-4.905,0.0343,0.00569,0.00655,0.165,0.187,128.042,201560,6,4aBYzs8RxZMuqyOanNlf8I,Like I Do
0.644,0.761,-4.816,0.0341,0.0364,0.0,0.141,0.518,133.989,154058,6,1pNHscyiGTAAgoTzuqxjkU,Holy - Radio Mix
0.319,0.739,-5.74,0.272,0.0285,0.0,0.111,0.449,194.169,230227,4,42ydLwx4i5V49RXHOozJZq,Scars To Your Beautiful
0.787,0.615,-10.815,0.0975,0.0895,0.0101,0.0799,0.43,130.008,123904,0,0RgUxB0pyyzPm5apCmBnHZ,Tu Es Foutu
0.679,0.587,-7.015,0.276,0.141,6.35e-06,0.137,0.486,186.003,230453,4,7MXVkk9YMctZqd1Srtv4MB,Starboy
0.829,0.866,-5.299,0.0323,0.184,0.0,0.181,0.492,131.959,194438,7,33SVcdgUMlqbhU89CMP8OO,DON'T YOU WORRY
0.647,0.901,-4.419,0.0304,0.0158,0.0221,0.151,0.4,121.986,159672,6,7GGgftep0Q8TZzL07qhPbc,Let You Go
0.604,0.822,-4.833,0.0438,0.00672,0.134,0.147,0.288,167.997,187147,4,1zB4vmk8tFRmM9UULNzbLB,Thunder
0.787,0.666,-4.475,0.0485,0.0409,1.91e-05,0.296,0.485,140.008,219027,6,5OOxMbmz5txzE78oZbGQhY,"Work Hard, Play Hard"
0.623,0.763,-7.866,0.213,0.559,0.00192,0.155,0.338,110.057,172517,2,5DoCNgkEKAlMVsn2FSpJKT,Hunger
0.697,0.875,-4.621,0.034,0.137,0.0,0.28,0.774,140.069,163855,7,5r43qanLhUCdBj8HN3fa6B,Sunshine
0.749,0.729,-3.19,0.0321,0.261,0.0,0.113,0.816,111.004,131872,7,3rUGC1vUpkDG9CZFHMur1t,greedy
0.602,0.846,-6.975,0.0639,0.00365,0.000356,0.325,0.16,75.002,118400,6,73pfEG5RSqYL9t2WA59zDJ,Safe Place
0.754,0.763,-4.627,0.0435,0.0301,2.23e-05,0.0901,0.464,117.953,164819,6,18asYwWugKjjsihZ0YvRxO,The Motto
0.509,0.79,-3.782,0.0374,0.332,6.67e-05,0.316,0.638,127.946,208316,1,1sh6lL6cmlcwhqZKGiKBua,I Could Be The One (Avicii Vs. Nicky Romero) - Radio Edit
0.556,0.96,-1.958,0.0876,0.0568,0.000822,0.112,0.361,144.962,155586,4,714rsj70MClcUP4CPhkChy,Never Thought That I Could Die
0.637,0.715,-4.971,0.0455,0.148,0.0,0.0892,0.308,141.872,210576,6,38T0tPVZHcPZyhtOcCP7pF,STAR WALKIN' (League of Legends Worlds Anthem)
0.721,0.82,-5.807,0.0619,0.154,0.000219,0.282,0.168,123.939,133548,6,6cCEeEs9JA5OI81XaM9RRv,I Won't Let You Go
0.67,0.748,-11.441,0.123,0.0236,0.00874,0.106,0.557,153.938,135126,0,1hmI7H4W0ChPH6vfa9i2CQ,Prada (feat. D-Block Europe) - Valexus Remix
0.6,0.682,-5.239,0.0739,0.0304,3.34e-06,0.515,0.254,128.066,154805,1,67XpNi9YvAJ6GfisuGMoNg,Paper Thin
0.633,0.927,-4.468,0.0839,0.0267,0.0,0.0986,0.88,146.097,258432,7,22skzmqfdWrjJylampe0kt,Can't Hold Us (feat. Ray Dalton)
0.6,0.845,-3.725,0.0531,0.0403,0.0234,0.206,0.165,89.965,123000,6,2wSqyrYBIUT4GHEq82a7p7,Bubbly
0.653,0.81,-6.032,0.0558,0.118,0.0,0.126,0.583,121.951,189307,6,32y9LSjv2Q49T3NnkETXCm,OK
0.617,0.635,-6.769,0.0317,0.0498,1.44e-05,0.164,0.446,103.019,247160,6,6RUKPb4LETWmmr3iAEQktW,Something Just Like This
0.603,0.824,-6.55,0.0638,0.147,2.75e-05,0.345,0.47,144.835,117953,1,052SluA0wYuapSVe9VzK6m,When Love Takes Over
0.608,0.86,-5.324,0.0554,0.0991,0.0,0.262,0.437,127.075,232947,6,1NpW5kyvO4XrNJ3rnfcNy3,Wild Ones (feat. Sia)
0.746,0.826,-5.111,0.0684,0.0385,0.0,0.247,0.835,130.014,125538,7,53BpTC3cYgRfUVxqbNVb8w,Rip
0.591,0.873,-4.417,0.0859,0.378,6.73e-05,0.142,0.61,149.958,128031,4,7zyvQ8sb72g4RuwBpcuGUP,Home Alone (with Marnik)
0.758,0.634,-8.663,0.0357,0.37,3.53e-06,0.293,0.771,122.97,130732,0,754La7zu7rHgDn1zifkO0r,Forget About Tomorrow
0.673,0.758,-3.632,0.158,0.039,0.0,0.341,0.542,135.956,229507,1,0Hf4aIJpsN4Os2f0y0VqWl,Feel This Moment (feat. Christina Aguilera)
0.67,0.827,-8.218,0.197,0.426,0.000181,0.563,0.287,125.178,138480,1,2IueV1qO5Zo2V3oP6vqnly,Without Your Love
0.616,0.869,-3.911,0.0327,0.0283,0.0,0.064,0.473,127.966,234560,6,6ebkx7Q5tTxrCxKq4GYj0Y,Club Can't Handle Me (feat. David Guetta)
0.609,0.86,-4.082,0.0557,0.0354,2.48e-05,0.104,0.526,126.003,139439,6,3O0WP95w6trTVFcNUC9oMw,Wanna Do It
0.675,0.758,-4.589,0.0368,0.431,0.00177,0.377,0.152,89.982,239800,6,4oBX7V6xzWYAkf0fw9V8Ln,Last Breath
0.742,0.772,-6.275,0.0523,0.00945,0.000187,0.327,0.0966,124.978,168000,6,2DBz27islCy7DhbycAQFJM,It's a Shame
0.745,0.625,-8.971,0.0342,0.0384,0.0,0.146,0.4,109.976,209455,6,460tyHiP1cF7VQqNsVQjwe,Rockstar
0.669,0.907,-3.654,0.0372,0.107,0.000694,0.172,0.701,125.017,176640,7,2gZ7eMtPgsaIJstAYPgYVT,Always Remember
0.612,0.937,-6.234,0.0341,0.000831,0.00295,0.169,0.259,132.075,130000,6,4nmDwwaz4eV09GAZPgoZPo,Mesmerized
0.556,0.864,-5.87,0.0584,0.00958,0.0,0.209,0.4,105.143,216880,6,60a0Rd6pjrkxjPbaKzXjfq,In the End
0.381,0.984,-2.42,0.0638,2.53e-05,6.91e-05,0.27,0.81,186.081,174320,4,45zvStEMsXp8z45OQRhWFJ,American Idiot
0.618,0.938,-3.442,0.0456,0.0179,0.0,0.167,0.875,91.455,269000,7,3ZOEytgrvLwQaqXreDs2Jx,Can't Stop
0.413,0.873,-4.151,0.0536,0.000264,0.00249,0.204,0.48,116.68,218933,6,0snQkGI5qnAmohLE7jTsTn,Toxicity
0.331,0.943,-3.188,0.0698,0.00721,2.06e-06,0.242,0.296,94.612,235893,6,0COqiPhxzoWICwFCS4eZcp,Bring Me To Life
0.542,0.905,-5.653,0.054,0.00172,0.0104,0.136,0.374,153.398,203347,4,0ntQJM78wzOLVeCUAW7Y45,Sex on Fire
0.602,0.905,-4.046,0.0775,0.000202,0.064,0.117,0.411,128.019,304840,5,4VqPOruhp5EdPBeR92t6lQ,Uprising
0.517,0.906,-3.677,0.0735,0.00272,9.26e-06,0.113,0.731,172.977,211520,4,3l9CW99AHtExIRV4hW2N5m,Misery Business
0.446,0.764,-5.042,0.033,0.00135,0.0,0.099,0.543,172.094,223840,4,0gmbgwZ8iqyMPmXefof8Yf,How You Remind Me
0.614,0.568,-5.477,0.0276,0.00797,0.0,0.0997,0.516,107.849,293960,5,2MrWu3Gt6ucsOHC6eE8oLV,Like a Stone
0.277,0.663,-8.821,0.0377,0.000409,0.00051,0.136,0.527,104.561,237027,5,20I8RduZC2PWMWTDCZuuAN,Take Me Out
0.743,0.446,-7.807,0.0683,0.0039,0.118,0.337,0.278,123.596,232107,6,3dPQuX8Gs42Y7b454ybpMR,Seven Nation Army
0.463,0.857,-3.063,0.0632,0.0506,0.0,0.184,0.856,111.647,161920,7,7j31rVgGX9Q2blT92VBEA0,Teenagers
0.498,0.83,-5.157,0.0421,0.00461,0.0,0.139,0.453,89.342,231480,6,6rUp7v3l8yC4TKxAAR5Bmx,I Hate Everything About You
0.282,0.866,-4.223,0.0588,0.000705,0.0055,0.101,0.277,163.987,261960,4,4IDfVjI1TlB1UwlC01T4Bm,Decode - Twilight Soundtrack Version
0.417,0.934,-3.908,0.119,0.000278,0.0015,0.132,0.287,127.066,210240,4,2DlHlPMa4M17kufBvI2lEN,Chop Suey!
0.627,0.935,-4.882,0.0324,0.0092,0.0,0.147,0.287,120.092,205227,6,18lR4BzEs7e3qzc0KVkTpU,What I've Done
0.496,0.682,-4.095,0.0294,0.00552,2.94e-05,0.0589,0.474,167.06,262333,4,5GorCbAP4aL0EJ16frG2hd,Boulevard of Broken Dreams
0.474,0.671,-4.649,0.0289,0.0129,0.0,0.159,0.0682,82.94,232800,6,5B5eTk7DF8KVp1zpQoY1XY,The Reason
0.459,0.895,-3.126,0.0805,0.00725,0.0,0.206,0.572,181.04,182827,4,0JJP0IS4w0fJx01EcrfkDe,"Dear Maria, Count Me In"
0.569,0.83,-4.106,0.14,0.0807,0.0,0.114,0.609,170.094,186635,4,4bPQs0PHn4xbipzdPfn6du,I Write Sins Not Tragedies
0.179,0.912,-3.881,0.0791,0.0014,0.000294,0.582,0.289,182.99,231533,4,1p1nO35bbi4ZlQgjIA4oa4,The Kill (Bury Me)
0.494,0.939,-3.127,0.126,0.00666,0.0,0.139,0.893,177.751,175093,4,0BRHnOFm6sjxN1i9LJrUDu,The Anthem
0.538,0.884,-3.251,0.031,0.000138,0.0,0.466,0.736,146.511,233027,1,5vfjUAhefN7IjHbTvVCT4Z,Holiday
0.47,0.796,-3.277,0.0336,0.362,1.1e-06,0.133,0.215,113.108,167907,6,1VNWaY3uNfoeWqb5U8x2QX,Lonely Day
0.453,0.892,-2.259,0.0781,0.0518,2.59e-05,0.214,0.628,128.148,216453,4,756CJtQRFSxEx9jV4P9hpA,I Believe in a Thing Called Love
0.425,0.852,-5.605,0.0461,0.0174,0.311,0.0935,0.499,101.97,321040,5,2avKuMN2QXkaG9vvHa2JLt,Take A Look Around
0.592,0.767,-2.788,0.027,0.0021,0.00165,0.127,0.328,96.483,329733,5,48UPSzbZjgc449aqz8bxox,Californication
0.653,0.964,-4.26,0.0578,0.00316,0.0051,0.144,0.872,126.928,209267,7,5z6xHjCZr7a7AIcy8sPBKy,Smooth Criminal
0.433,0.959,-4.04,0.0431,0.000917,0.0,0.028,0.365,172.984,269373,4,7x8dCjCr0x6x2lXKujYD34,The Pretender
0.589,0.89,-3.719,0.06,0.000481,0.00082,0.201,0.687,90.586,199907,7,5W8YXBz9MTIDyrpYaCg2Ky,Last Resort
0.668,0.921,-3.727,0.0439,0.0492,0.00517,0.0877,0.782,120.0,212440,7,3lPr8ghNDBLc2uZovNyLs9,Supermassive Black Hole
0.392,0.965,-4.441,0.063,6.97e-05,0.0427,0.106,0.298,167.094,200547,4,5pvJ59i7JxylN8VB24xdMs,The Diary of Jane - Single Version
0.545,0.865,-5.708,0.0286,0.00664,1.1e-05,0.168,0.543,99.005,233933,6,6ZOBP3NvffbU4SZcrnt1k6,Kryptonite
0.58,0.981,-2.603,0.06,0.0171,1.07e-05,0.386,0.861,134.007,195667,1,5XMjXjwCkJVmk0AHm7z8IV,Jerk It Out
0.55,0.917,-3.159,0.0638,0.00428,0.0,0.197,0.601,126.115,177827,7,6TfBA04WJ3X1d1wXhaCFVT,"You're Gonna Go Far, Kid"
0.611,0.95,-3.509,0.0518,0.00141,1.59e-06,0.0543,0.607,132.078,193893,7,4eAwB5pnKFTmsgc3zWoYO0,Fake It
0.37,0.858,-4.885,0.0545,0.00815,2.12e-05,0.229,0.464,175.077,214947,4,3UygY7qW2cvG9Llkay6i1i,Going Under
0.459,0.83,-6.254,0.0364,5.15e-05,0.00014,0.206,0.431,155.827,316733,5,1ZozJfi8u9cO2Ob8KwiwNT,Higher
0.577,0.604,-5.703,0.0495,0.000218,0.000579,0.477,0.637,167.719,263440,1,6tsojOQ5wHaIjKqIryLZK6,All My Life
0.366,0.94,-5.119,0.0696,0.000769,9.42e-05,0.188,0.369,130.198,255627,4,5FZxsHWIvUsmSK1IAvm2pp,Best of You
0.431,0.95,-4.918,0.26,0.00105,3.63e-05,0.272,0.562,191.941,158733,4,0jqK7sGTLsHPkQrrcrGuKD,Still Waiting
0.655,0.781,-6.547,0.034,0.00103,5.33e-06,0.0867,0.584,110.024,227240,6,1oTo3ijRbaDAtrjJrGAPSw,I Miss You
0.554,0.932,-3.424,0.0485,0.00154,0.000139,0.425,0.478,112.488,242280,1,1vcxF91pWs9uNwDROuiCPB,Savior
0.644,0.939,-3.486,0.0456,0.157,0.0,0.233,0.861,106.031,208107,7,28IEbk5a7twNTbUEvWslUb,Paralyzer
0.352,0.911,-5.23,0.0747,0.00121,0.0,0.0995,0.236,148.033,222973,4,003vvx7Niy0yvhvHt4a68B,Mr. Brightside
0.658,0.291,-10.572,0.0292,0.872,0.0,0.114,0.295,103.962,232533,2,4RCWB3V8V0dignt99LZ8vH,Hey There Delilah
0.556,0.913,-2.36,0.0437,0.0193,8.59e-06,0.346,0.73,96.184,282160,7,10Nmj3JCNoMeBQ87uw5j8k,Dani California
0.545,0.753,-4.618,0.036,0.0417,0.0,0.389,0.434,105.754,282947,6,5NeIONQWJ25uPylJBJiO4c,Through Glass
0.256,0.911,-4.479,0.0868,8.58e-05,0.000925,0.232,0.428,186.078,227023,4,0knbMPVHpFbsx38pLoYSRs,Hysteria
0.269,0.853,-4.647,0.0854,0.000249,0.000246,0.118,0.179,141.581,299533,5,51c94ac31swyDQj9B3Lzs3,Change (In the House of Flies)
0.517,0.555,-5.263,0.0443,0.0137,0.000537,0.138,0.702,170.615,255040,4,0WPfJ6xDmKVCKhCECaB8Hn,No One Knows
0.654,0.81,-6.26,0.0288,0.00719,0.00251,0.165,0.661,114.622,200307,7,2MLHyLy5z5l5YRp7momlgw,Island In The Sun
0.58,0.748,-5.433,0.0323,0.00935,0.0,0.753,0.584,109.781,216760,1,16DhvbuyvJob4Q9GHNYu2n,She Hates Me
0.467,0.988,-3.313,0.112,0.000152,0.0484,0.28,0.321,130.433,220427,4,70wYA8oYHoMzhRRkARoMhU,When You Were Young
0.527,0.834,-5.531,0.0447,0.00107,0.000102,0.0993,0.422,110.065,198333,6,6otiaV2fagE3s8IvP6WkwG,I'm Just a Kid
0.585,0.776,-5.898,0.0459,0.0572,7.74e-06,0.3,0.427,77.987,244507,6,5xEM5hIgJ1jjgcEBfpkt2F,Complicated
0.264,0.78,-2.741,0.0517,0.0452,0.0222,0.376,0.456,155.376,280467,4,7ISL3LO8AWP3fKIXunvqTa,Joker And The Thief
0.579,0.928,-4.344,0.0411,0.000715,0.0,0.18,0.882,95.594,171533,7,1fJFuvU2ldmeAm5nFIHcPP,First Date
0.603,0.933,-3.358,0.171,0.00591,0.0,0.206,0.709,96.311,213760,7,3IV4swNduIRunHREK80owz,Rollin' (Air Raid Vehicle)
0.46,0.892,-5.046,0.0619,0.0051,0.0,0.106,0.59,154.844,203507,4,3Zwu2K0Qa5sT6teCCHPShP,Thnks fr th Mmrs
0.718,0.691,-6.44,0.0387,0.0159,0.0,0.0627,0.552,100.008,213107,6,5gb9UJkh8TfrNMRYOJNbew,Gives You Hell
0.621,0.961,-3.198,0.154,0.00523,0.0,0.0854,0.449,114.451,180267,6,0a7BloCiNzLDD9qSQHh5m7,"Dance, Dance"
0.606,0.957,-3.404,0.0814,0.00117,0.000295,0.14,0.603,105.105,213800,7,305WCRhhS10XUcH6AEwZk6,Are You Gonna Be My Girl
0.643,0.849,-5.428,0.0526,0.0371,0.0,0.058,0.903,162.152,165853,7,6GG73Jik4jUlQCkKg9JuGO,The Middle
0.494,0.842,-4.784,0.0843,0.00579,0.0,0.122,0.574,162.011,229093,4,2TfSHkHiFO4gRztVIkggkE,"Sugar, We're Goin Down"
0.198,0.977,-3.499,0.173,0.00131,4.62e-05,0.23,0.351,195.795,199387,4,2VGQ342iuqj6aSaYbyBQVJ,Prayer Of The Refugee
0.509,0.774,-4.054,0.0338,0.00189,0.000549,0.143,0.0824,116.529,264707,5,1BExV8JprNJLvLeDE9qdEW,It's Been Awhile
0.569,0.843,-5.875,0.0503,0.000189,0.0,0.0607,0.76,116.045,207093,7,1HNE2PX70ztbEl6MLxrpNL,In Too Deep
0.563,0.86,-7.533,0.0621,0.00834,0.0106,0.39,0.517,97.867,256240,6,0UrWr7Jnu1heq1o99ZwUd0,Youth of the Nation
0.488,0.87,-4.185,0.0421,0.00353,0.0,0.484,0.211,110.072,187520,1,2nLtzopw4rPReszdYBJU6h,Numb
0.289,0.716,-6.53,0.106,0.0407,0.00123,0.135,0.344,168.049,217000,4,5O8L4I2S4izFGDjvP7xAKv,You Know You're Right
0.545,0.932,-2.189,0.0399,0.000665,0.0,0.127,0.464,92.956,192000,6,4wzjNqjKAKDU82e8uMhzmr,Face Down
0.693,0.823,-3.761,0.0726,0.0932,0.0,0.328,0.741,87.904,196093,7,1yKu2MhpwzDXXH2tzG6xoa,Beverly Hills
0.442,0.951,-5.27,0.11,0.00648,1.12e-06,0.0887,0.158,154.004,374973,5,42GP0xKtkolBnmqQRvSllO,Welcome Home
0.276,0.715,-5.356,0.0432,0.00552,0.000417,0.201,0.173,137.028,230760,5,5VGlqQANWDKJFl0MBG3sg2,Use Somebody
0.217,0.905,-4.103,0.0752,0.000289,0.00011,0.222,0.236,96.95,311107,5,5wQnmLuC1W7ATsArWACrgW,Welcome to the Black Parade
0.535,0.948,-4.19,0.0356,0.00225,0.0,0.376,0.778,103.183,173680,1,3DQVgcqaP3iSMbaKsd57l5,I Bet You Look Good On The Dancefloor
0.564,0.834,-3.121,0.117,0.00036,4.92e-06,0.273,0.478,135.074,205387,4,7xl2ZaOnKAxJyrkIQe2S43,Tick Tick Boom
0.21,0.94,-3.427,0.123,0.00602,0.0,0.269,0.255,179.722,186480,4,7lRlq939cDG4SzWOF4VAnd,I'm Not Okay (I Promise)
0.219,0.952,-3.621,0.176,5.1e-05,0.0989,0.157,0.172,112.886,176307,4,3CkjLJYnnyOtGk4Jx4iYS4,Woman
0.308,0.873,-4.542,0.0533,0.00022,0.000729,0.0974,0.686,143.519,206587,4,0Ti2dlF2xLjXblvdU5fCxM,Miss Murder
0.246,0.768,-7.48,0.0387,0.000631,0.301,0.102,0.35,169.873,212733,4,6KtLECDztnah63TNmV4Plw,Wish You Were Here
0.459,0.931,-5.024,0.0612,0.00126,0.00881,0.412,0.419,135.826,200693,1,20j7B6mL9gnNvG3ic6Vwh5,Hate To Say I Told You So
0.547,0.931,-2.356,0.0615,0.000998,0.0118,0.278,0.697,118.4,261507,7,4feXJ5IC3avXsVW9WNFSag,Rock N Roll Train
0.328,0.904,-5.063,0.0455,4.31e-05,0.064,0.11,0.516,186.253,190573,4,2yYASbXnAV71CLbNY1HCWf,The Bitter End
0.525,0.578,-4.563,0.12,0.0132,0.00916,0.108,0.537,123.696,215267,6,4xlEKYv7HmC8zXoJIbpZKM,"Steady, As She Goes"
0.489,0.649,-5.11,0.0336,0.000603,0.713,0.101,0.77,158.009,219827,3,57Xjny5yNzAcsxnusKmAfA,Reptilia
0.536,0.928,-6.492,0.0589,0.0154,0.00134,0.2,0.389,136.258,248400,4,0gzqZ9d1jIKo9psEIthwXe,Beautiful Day
0.491,0.966,-4.28,0.0538,5.59e-05,0.0,0.307,0.614,105.544,202573,1,6hwQ69v7VbPhTTR2fOtYX7,Want You Bad
0.624,0.91,-5.703,0.0297,0.0285,0.000198,0.0789,0.767,104.042,193051,7,7kzKAuUzOITUauHAhoMoxA,Last Nite
0.377,0.938,-4.9,0.0618,5.18e-05,0.58,0.0705,0.385,120.514,251293,3,0vrlOGhCwK3xqy1xNUQJHj,Obstacle 1
0.486,0.904,-3.751,0.0638,3.43e-05,2.83e-05,0.0947,0.786,173.734,198267,4,23oxJmDc1V9uLUSmN2LIvx,Ocean Avenue
0.577,0.937,-4.898,0.0504,0.00013,0.0138,0.0828,0.889,150.232,201360,7,4juzduULFJiZVIcrC1tkxE,Banquet
0.411,0.962,-5.952,0.0917,0.103,0.0,0.529,0.622,173.143,172646,1,26AYR77170U49cMcXB7aRV,Feeling This
0.361,0.962,-2.928,0.0659,0.0103,0.00103,0.294,0.927,161.292,174027,4,1rzYrkxgRuLLJDqWdB32pK,Little Sister
0.366,0.894,-4.682,0.0568,3.45e-05,0.17,0.267,0.304,82.305,247267,6,5KDNFlHAdDJ84fhK27c35X,Judith
0.264,0.936,-5.067,0.0946,0.000101,0.594,0.199,0.351,146.837,240733,3,4EhbLHYOXzEoPmOfaVoIIW,The Everlasting Gaze
0.382,0.954,-6.035,0.342,0.111,0.000342,0.0559,0.36,128.702,254667,4,6PwxotrB99xgatKVzibmkz,Sorry You're Not a Winner
0.253,0.931,-4.189,0.142,0.0603,3.06e-05,0.639,0.252,162.382,260293,1,5UTYRC4IQLc7Jxc1sJapMl,One Armed Scissor
0.702,0.499,-9.883,0.0713,0.565,5.8e-06,0.233,0.4,110.006,222507,2,6G45nT1iMlP1HdJ0MCTuDU,"Blood, Sweat & Tears (with Bas & Black Sherif feat. Kel-P)"
0.873,0.812,-5.55,0.125,0.0165,0.000787,0.113,0.499,138.028,167000,7,1kn9JsBWIw6qREhDWw0lKb,Ma Boy
0.675,0.758,-4.589,0.0368,0.431,0.00177,0.377,0.152,89.982,239800,6,4oBX7V6xzWYAkf0fw9V8Ln,Last Breath
0.672,0.573,-7.708,0.277,0.000268,0.0,0.109,0.693,179.953,194463,4,5vZDl7Jr6GmtJjnziKSBqN,Check
0.84,0.744,-4.751,0.113,0.0181,0.0,0.629,0.171,83.737,204347,1,2tUL6dZf1mywCj5WvCPZw6,No Friends In The Industry
0.834,0.922,-3.916,0.159,0.0104,3.15e-06,0.14,0.868,149.977,250537,7,6gJ1T7THE0Pxk5VpTovwJH,We Can Hit (Round 1) (with Crime Mob & Slim Jxmmi)
0.604,0.743,-4.555,0.0717,0.0724,0.0,0.331,0.129,124.196,175161,6,3yz5heVHn1jYrGwZkbdg54,Sinner & Saint
0.617,0.986,-1.844,0.484,0.0048,0.000831,0.559,0.602,150.04,173600,1,4Ja9nYFkfPS7D9qiZFMUrH,Take A Sip - Dodge & Fuski Remix
0.599,0.755,-7.273,0.26,0.137,0.0,0.2,0.421,94.345,125886,6,7BG1Wlc6CjHuwvUg0XzGNw,Anthem (with Big Sean & EST Gee) - Soundtrack Version
0.472,0.836,-5.408,0.442,0.167,0.0,0.0979,0.444,195.565,95903,4,5Mkbqot9JUaN5XhRgqITME,Adonis Interlude (The Montage) (with J. Cole)
0.645,0.677,-6.579,0.0424,0.0293,0.000484,0.114,0.337,117.925,193285,6,3ZQpXYZZFRQyRgopMptRje,Greater (with Ari Lennox)
0.892,0.483,-7.413,0.0879,0.041,0.0,0.0389,0.915,98.043,150535,0,72Cn4VmfpwAZk3NHVEplYx,Ogogoro (with Bas & Ayra Starr)
0.589,0.465,-7.029,0.499,0.271,0.0,0.111,0.414,94.047,127200,6,25aUa8vgKi4NqwxQ4cfcrD,Just Face It (with Blxst)
0.711,0.617,-6.211,0.145,0.114,0.0,0.092,0.527,88.945,164494,6,6UAAyb8l3kLwwxvIrXOGRp,Headhunters (with WESTSIDE BOOGIE & Cozz feat. Kevin Ross)
0.853,0.797,-5.387,0.213,0.0894,0.0,0.158,0.575,149.94,233899,7,7m3Cr9XyaYyW0toevY8dur,Jack (with EARTHGANG feat. Buddy & Ant Clemons)
0.49,0.484,-9.41,0.198,0.15,1.6e-05,0.155,0.0895,142.987,312168,5,5TYevEkYmkzTf5Qum7Gsdw,"Hate Me Now (with Arin Ray, Mereba & Omen)"
0.596,0.45,-10.257,0.347,0.25,1.45e-05,0.115,0.383,80.261,202695,2,7KjGW8d7sKtQe9x2WGlnsD,"Talk To Me (with Omen, Ari Lennox & OG DAYV)"
0.495,0.495,-7.764,0.373,0.122,1.21e-05,0.0957,0.742,78.539,208733,6,499Em55SsNJE2jG4Lk58iO,Lay Up (with SiR feat. Syd)
0.764,0.573,-7.856,0.0549,0.0306,0.0,0.36,0.238,150.006,179625,6,20IRcGD2o073obIyPJQxIl,Long The Way (with Morray & jetsonmade)
0.716,0.665,-6.862,0.161,0.0773,0.0,0.216,0.648,112.233,172626,6,22hdnPB5hmyzOJLQQrcDSS,"In The Room (with JID, Tierra Whack & BJ The Chicago Kid)"
0.67,0.445,-8.311,0.0284,0.59,0.000277,0.0912,0.345,103.045,173840,2,2iPnYQRutwTQopudwgkIfm,Shadows (with Kehlani)
0.584,0.529,-9.762,0.333,0.0566,0.0,0.317,0.346,83.716,253597,6,5CRnOqHHcREG9NPtq7xHge,"Burn Bridges (with Lute, Cozz, REASON & Arin Ray)"
0.29,0.327,-8.113,0.0324,0.859,0.0,0.109,0.156,81.565,182341,2,11xvUC6z70mrZvQAOLx33H,Heavy Is The Head (with Baby Rose)
0.702,0.499,-9.883,0.0713,0.565,5.8e-06,0.233,0.4,110.006,222507,2,3l0A1CoWWjSKipvS6Yzu5Y,"Blood, Sweat & Tears (with Bas & Black Sherif feat. Kel-P)"
0.67,0.956,-4.381,0.16,0.177,3.65e-05,0.726,0.337,173.966,221067,1,1iP5UMdOsGz6EdltGbbcb7,The Fire (feat. John Legend)
0.939,0.486,-3.488,0.207,0.172,0.0,0.264,0.517,97.582,206547,6,1iQ5E4z6CJ38dIzvMI9Wdo,The Watcher
0.434,0.695,-7.464,0.485,0.0168,0.0,0.834,0.16,167.309,318840,1,57hCSu4zMTdnSum7NBL1Ye,Lord Knows (feat. Tory Lanez)
0.819,0.856,-3.449,0.17,0.264,0.0,0.0744,0.433,110.006,205091,6,4khXn5hwGSpI7iPvtxSr40,Don't Waste My Time
0.286,0.426,-11.843,0.0464,0.252,0.00587,0.0459,0.0579,114.54,294925,5,5ytCOdv25AKBSYZTHqeijO,Lord Knows / Fighting Stronger
0.853,0.791,-5.105,0.286,0.00366,0.0,0.354,0.336,140.007,260516,1,1iFN9GbSzkj2nRNxz5NxbK,"Kill 'Em With Success (with Eearz, ScHoolboy Q & 2 Chainz)"
0.715,0.702,-7.71,0.0439,0.000324,0.0,0.13,0.286,109.957,215933,6,3lMxvnPMQRiQDXp6KAQiDE,Intolerant
0.7,0.735,-2.356,0.0576,0.00907,0.0,0.764,0.349,124.058,262885,1,79PaeaCZXyeu2C5XeSBzIv,Fate (with Young Thug & Swae Lee)
0.698,0.707,-3.778,0.114,0.284,0.0,0.177,0.413,155.009,247688,4,74wpYGsVh2J13iAmmg1Uln,The Mantra (with Pharrell & Kendrick Lamar)
0.772,0.879,-3.423,0.0395,0.0219,0.0,0.148,0.431,139.972,257252,7,3ddFdBlBbu15hcJmEK0tLd,Watching Me (with Rae Sremmurd & Kodak Black)
0.78,0.852,-1.333,0.176,0.0258,2.7e-06,0.183,0.523,141.03,390999,5,16Of5hPEODN84py9a7lCUl,"F.I.G.H.T. (with Eearz, Gucci Mane, YG, Trouble, Quavo & Juicy J)"
0.545,0.975,-3.193,0.454,0.17,0.0,0.145,0.609,123.906,131674,4,23dwrzeJtEEGl2U4CPWSor,"Runnin (with A$AP Rocky, A$AP Ferg & Nicki Minaj)"
0.522,0.592,-2.982,0.0344,0.0348,0.0,0.365,0.256,135.88,210564,6,5kUMB8d7Xa6X7VNe8qTY9k,Love Me Like That (Champion Love)
0.786,0.82,-5.093,0.232,0.222,0.0,0.575,0.49,119.982,220996,1,22nyEAEM29tcBRhukR089b,Icon
0.52,0.338,-12.001,0.0904,0.738,0.29,0.111,0.0702,149.892,97160,2,0haX1okP3ZHnhWPzDAUipW,I Will Go to War
