danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,cluster,id,names
0.557,0.855,-2.001,0.114,0.0442,1.16e-05,0.32,0.244,86.01,242791,0,08Hdc09jF6WFBUGkMpusVX,Work
0.388,0.973,-2.091,0.0904,0.00715,0.0,0.141,0.5,96.631,212373,0,6GHfiU4OrRvOVuC9yn8Txl,Worker's Song
0.588,0.976,-2.195,0.225,0.00831,0.000168,0.078,0.646,160.033,147000,4,5hd6uCYtDSkIs8AXw0kUg7,Work
0.668,0.594,-7.862,0.371,0.265,0.0,0.0821,0.338,160.098,204704,1,1c2qoYVi2LBQWDN2tp9v5S,WORK OF ART (feat. Jaden)
0.544,0.914,-3.614,0.0597,0.00575,0.0,0.192,0.352,115.057,203507,0,7jOmU5z5lgwTL5meoapbMf,Work
0.564,0.745,-10.198,0.0839,0.0508,2.19e-06,0.302,0.321,129.987,202292,0,5otzCRBRPGPn0pD7rnBGoE,"Work Hard, Play Hard"
0.882,0.804,-6.65,0.181,0.191,0.0346,0.0457,0.428,128.011,213812,2,621BVKBxwRPZLSWraKssY3,Work
0.854,0.945,-5.532,0.108,0.00156,0.0175,0.273,0.394,127.97,217500,0,2uNvsQrKdB6qcmO9zBMflb,Work
0.704,0.929,-4.447,0.0395,0.0395,0.0249,0.181,0.633,126.055,155238,2,3d4lc8esnUl7Bx9J9d9oty,Work
0.795,0.435,-8.927,0.0324,0.0841,0.00026,0.0763,0.596,108.95,258013,2,2AkmdLbVKS1steeZdy8H1l,I Want To Break Free - Single Remix
0.89,0.643,-7.019,0.0525,0.269,0.0219,0.0569,0.919,126.442,221453,2,1He5SVrXc9r2rC4lyyWcO1,Work
0.536,0.408,-6.941,0.0493,0.622,0.0,0.0813,0.4,91.907,169494,5,0CmN570l8ZwQpI70oV8Avg,Work of Art
0.804,0.801,-5.683,0.279,0.0329,0.0,0.0603,0.816,92.642,176267,2,0FzxHygj55RdtuNhmSyGe5,Work
0.717,0.588,-13.953,0.0535,0.331,0.0,0.102,0.852,131.537,194267,2,2F1fnE1a8zQCogM6jJifHH,Jessie's Girl
0.704,0.929,-4.447,0.0396,0.0395,0.0251,0.181,0.633,126.055,155238,2,7qzTaf38OEZCANIgYAz1sM,Work
0.671,0.877,-5.136,0.292,0.464,0.0,0.114,0.551,88.09,130978,1,0piXird4ZwIUUzAXAQf0Dd,Work
0.776,0.715,-6.587,0.0505,0.0971,0.0131,0.247,0.502,99.951,231813,0,2HJQcyUpmUuvzS5vBAICIc,Working For It
0.557,0.937,-5.3,0.0476,0.00377,0.525,0.101,0.317,145.035,167198,6,2nLjcDW7b1ZFdUuR3urnam,Work
0.783,0.435,-7.78,0.0588,0.282,0.0,0.0833,0.512,106.974,210220,2,31sSFHIe4NaxltVFOEIcTa,working
0.461,0.941,-5.303,0.104,0.000115,0.0,0.0827,0.549,170.004,144707,4,7MS8oqDbLkwOJdGYaNLmzl,Work
0.624,0.816,-2.606,0.0334,0.0102,1.33e-05,0.194,0.635,159.974,157173,4,5CJ3DQPUmrtI2lqRjPk4K6,FLY
0.587,0.872,-5.066,0.0484,0.018,0.0,0.622,0.735,159.925,221333,7,1OxcIUqVmVYxT6427tbhDW,Fly Away
0.62,0.298,-12.269,0.0594,0.545,2.33e-06,0.0797,0.375,119.763,147520,5,7FXj7Qg3YorUxdrzvrcY25,Fly Me To The Moon - 2008 Remastered
0.806,0.513,-6.208,0.0685,0.217,0.0,0.217,0.503,124.988,178157,2,2zBDKzqa6sdxeI0fC6OWIC,Fly Away
0.693,0.555,-11.65,0.0355,0.762,0.195,0.409,0.466,144.025,148416,5,3yWupEEAnpt7gncjXD7jjm,Fly - Melodic Drill Type Beat
0.806,0.513,-6.208,0.0685,0.217,0.0,0.217,0.503,124.988,178157,2,5ri4zqtWhG07hIuNNDWP76,Fly Away
0.623,0.274,-14.929,0.07,0.343,3.16e-06,0.0404,0.427,118.052,148867,5,1PVTvvxpSkyJWemW1CwVVk,Fly Me To The Moon
0.668,0.26,-14.256,0.0523,0.453,0.0,0.0621,0.368,119.416,147000,5,5b7OgznPJJr1vHNYGyvxau,Fly Me To The Moon (In Other Words)
0.835,0.596,-6.637,0.297,0.137,1.09e-06,0.164,0.897,100.706,174893,1,1WoM4mof0Nl1xPtwf6h6ow,FLY
0.174,0.178,-18.717,0.0362,0.994,0.861,0.0737,0.0347,167.972,278933,3,3yuCAw61jqfyv2KzMoVdXA,Fly
0.597,0.581,-4.565,0.0366,0.59,4.38e-06,0.137,0.212,147.987,194268,5,0hTrQoqDmFnA4S1PC265e1,Fly Away
0.752,0.803,-4.72,0.0337,0.324,2.66e-06,0.203,0.669,123.17,208493,2,2uXlHiOE4o5xHOCiob8DKn,Fly-day Chinatown
0.577,0.872,-7.769,0.0457,0.00292,0.00827,0.346,0.777,150.066,226933,7,7xR6hQnqYOjpBu343MRMqa,Flying High - Radio Mix
0.174,0.178,-18.717,0.0362,0.994,0.861,0.0737,0.0347,167.972,278933,3,4yLSpYlcO0jPPLTa3nW8zN,Fly
0.673,0.555,-8.779,0.03,0.0184,0.782,0.131,0.337,96.991,178586,6,5vCmoK5J8IhoFbMSvOeDBg,Fly
0.517,0.146,-15.063,0.0314,0.966,0.0343,0.112,0.3,133.578,179158,5,1XkqKUud7mKBjnjhPBhZm3,Flying :))
0.46,0.113,-15.763,0.0322,0.915,0.0011,0.0959,0.32,107.519,155402,5,0flo3KqhjkcuoB1G6Mhq7s,Fly Me to the Moon
0.907,0.59,-6.941,0.115,0.359,3.47e-05,0.107,0.407,99.982,148840,2,33IlqA1he1cHTgRLkhJ9TX,Fly N Ghetto
0.561,0.754,-12.769,0.112,0.61,0.0194,0.328,0.642,100.08,282693,5,3e0FzZjTXOUtiJGSClOBrI,Fly Like An Eagle
0.747,0.855,-7.27,0.0341,0.24,0.807,0.111,0.219,130.038,184837,6,23tSVCziOnXVAyayQt0Bi7,Flying
0.723,0.895,-3.707,0.102,0.088,0.0,0.0717,0.963,143.373,188667,2,3SFXsFpeGmBTtQvKiwYMDA,Pretty Fly (For A White Guy)
0.665,0.848,-4.926,0.0386,0.0148,0.000118,0.1,0.196,119.897,212920,0,2E1RGgFtr1X4H6glXOtABo,Fly
0.502,0.00758,-27.967,0.0684,0.994,0.952,0.0985,0.701,60.864,77297,3,24AcnlnWcb7FAys29aqFky,Fly On The Dreams
0.51,0.54,-5.596,0.0282,0.243,0.0211,0.219,0.382,118.008,272294,0,56dvEv8PIWFuc5vJQLPM0L,FLY ME TO THE MOON - 2020 Version
0.835,0.596,-6.637,0.297,0.137,1.09e-06,0.164,0.897,100.706,174893,1,5we0roN8JNXTrwujMlOQqt,FLY
0.475,0.961,-1.434,0.0705,0.0132,0.0,0.331,0.355,94.466,244493,0,3YOZLPRiTuYgItSGO41gPT,FLY HIGH!!
0.835,0.301,-11.989,0.0526,0.113,1.35e-06,0.0963,0.951,145.229,172360,2,1PEZiGU255hLkwyn5CwHqj,Flying Through the Air
0.745,0.839,-5.405,0.0532,0.271,1.89e-05,0.0985,0.807,104.023,185067,2,4v2RaPHSsTvNkggw3RqyeT,Fly on the Wings of Love
0.653,0.798,-2.827,0.0346,0.00414,6.5e-05,0.272,0.536,159.928,155702,4,1WKSnlYftakcunwnSC5Ys6,FLY
0.333,0.147,-17.654,0.047,0.977,4.52e-05,0.928,0.141,115.918,180080,5,7hKNhP1e4TuBYaxLgpVItK,"Fly Me To The Moon (In Other Words) - Live in Japan (January 19, 1964)"
0.57,0.756,-5.033,0.299,0.157,0.00319,0.19,0.899,86.712,205038,1,6xLWis6jh0Qbh8cEBeaViI,Fly 2
0.404,0.00236,-32.643,0.0429,0.99,0.961,0.109,0.309,69.031,167498,3,2xdkpY654KglgP9kncjibX,Fly Away
0.387,0.855,-3.759,0.441,0.0316,0.0,0.105,0.385,179.992,239827,4,0j47JavPWxtz8uz84n6VXU,Fly Away (feat. Kool Savas & Francisco)
0.81,0.6,-8.095,0.0372,0.424,0.0321,0.108,0.139,118.01,184068,0,2J1GuLjv1SkrsbMfyRBoaQ,Fly Me to the Moon
0.682,0.837,-3.683,0.0839,0.389,0.0,0.171,0.703,103.885,205385,2,2sITbbWIOeg2Lwp4WN2jqr,Fly Girl (feat. Missy Elliott)
0.42,0.109,-23.858,0.0669,0.941,0.874,0.107,0.316,109.922,182540,3,2GpTaKi3KDCQnyMFgwxzXk,The Flying of a Leaf
0.64,0.704,-7.902,0.493,0.0415,4.83e-06,0.0962,0.42,98.45,127616,1,4HAzTQo22iVcz9KIkTjlpz,FLYY
0.616,0.722,-8.992,0.0475,0.00123,0.0579,0.571,0.397,160.007,204164,7,15hHV1rT60J7C4E0BNvrTI,Fly Away
0.67,0.365,-10.158,0.0566,0.525,0.0,0.0575,0.45,119.347,147147,5,2dR5WkrpwylTuT3jRWNufa,Fly Me To The Moon
0.826,0.406,-14.153,0.0317,0.00719,0.731,0.0725,0.939,100.278,230920,6,4Wr14AISsCuBGdkA6rids4,Fly Robin Fly
0.596,0.306,-14.404,0.0345,0.884,0.000375,0.0733,0.474,133.639,142533,5,7ilc2TB1RZXbQJyFs5qCiC,Fly Me To The Moon
0.585,0.287,-12.618,0.0341,0.791,4.44e-05,0.0865,0.348,115.618,159000,5,6P2769Z4TC9TT1XL2yGzfh,Fly Love
0.492,0.95,-4.253,0.2,0.00107,4.08e-05,0.109,0.4,160.044,230738,4,6UjTx1wIv9GuxMwyl1D6Q0,FLYIN' HIGH
0.352,0.687,-3.96,0.0457,0.0245,2.64e-05,0.0934,0.283,96.062,199906,0,6JUJyXYG6QIIyKfv6j8CvS,Fly Away
0.578,0.685,-9.161,0.0519,0.291,0.0432,0.162,0.103,112.063,180140,0,3IECYTevGj1coNIoKnEsB3,Fly Me To The Moon
0.728,0.749,-5.66,0.0484,0.00174,0.0,0.259,0.503,155.966,203393,4,51XfkVGz3Ip3GuGwonR9US,Fly High
0.663,0.835,-6.354,0.0319,0.00332,0.00132,0.354,0.284,126.01,146074,7,4xV2iSj46lRbDokrgQUKKZ,Fly With You
0.441,0.839,-7.534,0.224,0.173,0.915,0.233,0.9,128.407,135005,6,2Oql5y6yNB0XUb8OWbi7pq,Flyday Chinatown
0.61,0.663,-5.871,0.0322,0.00235,0.0,0.269,0.33,120.027,242772,0,61nJplehv0WVUKMQX0pd8O,Fly On the Wall
0.735,0.739,-6.042,0.044,0.135,4.4e-05,0.349,0.6,122.959,192195,7,2xsFQqgLKbYZNUVsbxtwpo,Fly Away (Jonas Blue Remix)
0.7,0.582,-5.96,0.0356,0.0502,0.0,0.0881,0.785,116.712,218424,2,0WbMK4wrZ1wFSty9F7FCgu,"Good Luck, Babe!"
0.823,0.659,-12.54,0.0373,0.646,0.0698,0.0788,0.82,137.009,279893,2,7sgbBeINoJ4TDUDIloK9li,Goldener Reiter
0.829,0.426,-12.943,0.0592,0.000551,0.715,0.0898,0.443,119.981,193042,6,7vwKMA2Ui0J4fsk4XjupqS,Go Fast Go Fast
0.841,0.728,-3.37,0.0484,0.0847,0.0,0.149,0.43,130.049,243837,2,6gBFPUFcJLzWGx4lenP6h2,goosebumps
0.791,0.484,-8.39,0.194,0.0831,3.05e-06,0.114,0.408,126.976,122160,1,4l11vPYTqYrq9wjcO2pHDc,GOLF R FREESTYLE
0.808,0.745,-5.26,0.342,0.145,0.0,0.292,0.829,165.995,210800,1,7FIWs0pqAYbP91WWM0vlTQ,Godzilla (feat. Juice WRLD)
0.515,0.593,-4.801,0.0322,0.653,0.162,0.25,0.153,94.467,209260,5,4yNk9iz9WVJikRFle3XEvn,golden hour
0.475,0.432,-7.844,0.0302,0.183,0.0,0.161,0.648,94.605,153467,0,6ORqU0bHbVCRjXm9AjyHyZ,Good Riddance (Time of Your Life)
0.558,0.697,-9.171,0.0325,0.00339,0.585,0.1,0.172,115.024,207120,6,0uMZbmAAgOhdMrv25iPEH6,Goth
0.59,0.0913,-12.906,0.0389,0.985,0.0408,0.125,0.208,78.407,142281,5,6GI4rgcKBRwbi9hN84ErdW,Go Solo
0.706,0.89,-4.444,0.0688,0.0588,0.00286,0.306,0.684,128.011,248133,7,2LEF1A8DOZ9wRYikWgVlZ8,Good Feeling
0.629,0.696,-5.572,0.348,0.0195,0.0,0.0554,0.623,93.034,207627,1,1PS1QMdUqOal0ai3Gt7sDQ,Gold Digger
0.563,0.664,-5.044,0.154,0.335,0.0,0.0849,0.688,166.928,178147,4,4ZtFanR9U6ndgddUvNcjcG,good 4 u
0.48,0.631,-5.488,0.116,0.0791,0.000105,0.149,0.515,84.166,195093,0,6MXXY2eiWkpDCezVCc0cMH,Good Morning
0.613,0.935,-2.653,0.0404,0.0255,0.0,0.184,0.859,77.498,170371,2,54eE5H6F1HhyM5L4fRLq8s,Gold
0.656,0.637,-3.867,0.0256,0.34,0.0,0.187,0.267,105.037,203141,0,6xRWoYwfwIKnT8bQGzKbxR,God Is
0.758,0.759,-5.315,0.0479,0.329,3.96e-06,0.144,0.732,126.012,185265,2,102YUQbYmwdBXS7jwamI90,Good Graces
0.754,0.449,-9.211,0.109,0.0332,8.29e-05,0.552,0.357,77.169,198973,7,6DCZcSspjsKoFjzjrWoCdn,God's Plan
0.674,0.403,-11.721,0.0283,0.59,8.9e-05,0.141,0.695,109.882,112649,5,71cbmsTWjiu0EukVYD1Rwh,Got Me Good
0.605,0.793,-3.084,0.297,0.0825,0.0,0.124,0.647,184.032,196640,4,62pSYErgGri97X9aIyBzHm,Got 2 Luv U (feat. Alexis Jordan)
0.365,0.554,-9.076,0.03,0.079,0.000358,0.125,0.259,150.11,214800,4,0j3mqDTK4Z6lvrLzFCUUz6,Good Looking
0.432,0.261,-12.591,0.0512,0.953,0.00342,0.0903,0.273,89.567,258653,5,6gxycjJNMgmAyfzUXBN80P,Goodbye My Lover
0.783,0.557,-8.599,0.0275,0.641,0.0506,0.116,0.368,108.012,192893,5,6vhOyWiOnO7EzxnXBllmkQ,Go Solo (feat. Tom Rosenthal)
0.56,0.872,-4.269,0.14,0.0239,6.98e-06,0.371,0.682,126.05,205933,7,1kPpge9JDLpcj15qgrPbYX,Good Time
0.536,0.915,-7.767,0.298,0.131,0.624,0.0765,0.0626,154.986,294529,6,7n24EOW7ElKwtz5wXkzynQ,GOLDEN SZN
0.759,0.85,-7.156,0.0418,0.456,1.72e-06,0.488,0.963,149.211,234653,7,4wswaG5vmNINMZcVBsAyBP,Got My Mind Set on You
0.583,0.947,-5.12,0.0378,0.0185,0.00109,0.0679,0.803,135.448,223613,2,07GvNcU1WdyZJq3XxP0kZa,Go Your Own Way - 2004 Remaster
0.818,0.705,-6.679,0.177,0.00836,0.00233,0.613,0.772,138.559,222640,7,0d28khcov6AiegSCpG5TuT,Feel Good Inc.
0.377,0.599,-10.281,0.0293,0.00303,0.475,0.0857,0.0545,94.322,252628,0,5cbI0HJrTDb0njDk653bcN,Goth (Slowed + Reverb)
0.777,0.821,-4.963,0.0595,0.14,0.0042,0.218,0.439,140.039,169535,2,0ZVjgfaC2Ptrod9v6p9KFP,Good Love
0.609,0.674,-6.484,0.0502,0.179,0.0,0.069,0.228,88.945,221280,0,5xdVqHtFS0eLuNp4Z8Wbpa,Good For You
0.547,0.813,-6.425,0.314,0.0514,0.0,0.147,0.388,149.942,166347,4,0j0gyIMlVkrpA98rGxyud8,Goldmarie
0.662,0.798,-6.735,0.0356,0.000141,0.0488,0.64,0.511,119.98,254267,7,6LGwEHsFbxt7BgDwGXqFgj,Government Hooker
0.617,0.796,-5.343,0.0535,0.0208,3.01e-05,0.649,0.539,111.07,222720,7,65wzicJctsW9GwnTnLWxQO,GOOD FEELiNGS
0.518,0.492,-8.436,0.193,0.216,0.0012,0.146,0.471,78.848,375387,0,1hz7SRTGUNAtIQ46qiNv2p,"GONE, GONE / THANK YOU"
0.656,0.731,-5.861,0.0278,0.575,0.00111,0.397,0.376,94.009,147167,7,2tnSBYJyGGYD0Gbn07tTHZ,Good To Be
0.601,0.526,-8.914,0.0613,0.63,0.0,0.0711,0.34,155.11,138878,5,41x0eQ9FsOeUNyoqjLJtAX,Gott sei Dank
0.663,0.694,-8.627,0.171,0.0253,0.0,0.0698,0.525,167.953,340920,4,1RKUoGiLEbcXN4GY4spQDx,Clint Eastwood
0.841,0.593,-7.846,0.0379,0.418,0.0,0.124,0.808,124.917,162803,2,5uEYRdEIh9Bo4fpjDd4Na9,Goosebumps - Remix
0.562,0.383,-15.474,0.0304,0.143,0.124,0.138,0.599,93.764,206760,5,2AX5E86cn9n2dgioZEjirI,Golden Brown
0.561,0.965,-3.673,0.0343,0.00383,7.07e-06,0.371,0.304,128.04,175238,7,4uUG5RXrOk84mYEfFvj3cK,I'm Good (Blue)
0.583,0.767,-11.38,0.0296,0.288,0.0789,0.0606,0.736,141.683,186038,2,3EEd6ldsPat620GVYMEhOP,Goo Goo Muck
0.425,0.926,-3.269,0.114,0.0146,1.62e-05,0.161,0.376,150.038,192000,4,1AVT4LSF2wd7kAzzB13aVs,God Save The Rave
0.602,0.658,-5.934,0.0558,0.0233,6e-05,0.237,0.268,145.031,197547,0,5OCJzvD7sykQEKHH7qAC3C,God is a woman
0.704,0.819,-2.974,0.0626,0.00176,0.0,0.094,0.914,139.921,168280,2,44Xyja7xYPlVC6v2CeweSi,GOSSIP (feat. Tom Morello)
0.399,0.0969,-12.578,0.0509,0.929,0.000168,0.121,0.0758,109.54,177922,5,34xTFwjPQ1dC6uJmleno7x,Godspeed
0.634,0.69,-7.804,0.052,0.0771,0.0,0.132,0.645,94.988,253307,0,6OtCIsQZ64Vs1EbzztvAv4,Good Life
0.736,0.961,-8.872,0.0515,0.00108,0.76,0.112,0.891,166.341,288400,6,6Q3m7v5B10JUlcoJR4RCKw,Goldener Raver (1995 Remix) - Rave Mix
0.588,0.765,-5.914,0.0518,0.00685,3.23e-05,0.2,0.492,145.988,220878,4,210JJAa9nJOgNa0YNrsT5g,GODS
0.702,0.454,-9.989,0.0318,0.48,9.99e-05,0.162,0.632,109.973,166068,5,5pX6KGmqPkBAriqlAJODnY,Got Me Good (Remix)
0.706,0.691,-4.775,0.0633,0.0584,6.99e-05,0.0232,0.632,118.048,200600,2,7DSAEUvxU8FajXtRloy8M0,Flowers
0.684,0.449,-9.738,0.611,0.869,0.0,0.0881,0.341,66.165,157373,1,6Z165JvPnS8PYvGW8oLGLc,Flowers
0.755,0.914,-5.553,0.0368,0.0621,0.0,0.12,0.969,138.016,142994,2,1czfrD4LSjHFYHuYkzkrJK,Flowers In The Water
0.687,0.606,-5.92,0.0262,0.178,0.000326,0.083,0.748,80.569,206307,2,0jpk88zk40MjQ63ljrq7V2,Flower
0.585,0.438,-11.185,0.0596,0.669,6.87e-05,0.147,0.0983,107.003,182254,5,67P8NxXLKkwdBx6LjzndgR,Flowers
0.843,0.389,-7.669,0.036,0.0316,6.2e-06,0.0982,0.639,123.956,173134,2,69CrOS7vEHIrhC2ILyEi0s,FLOWER
0.67,0.609,-10.088,0.0333,0.75,6.74e-05,0.227,0.573,127.463,109736,5,5PbdVk09VHHcvGa0pX86RP,Flowers In Your Hair
0.684,0.449,-9.738,0.611,0.869,0.0,0.0899,0.341,66.165,157863,1,2eykhwXDu6k3DqvY0LBInw,Flowers
0.723,0.713,-6.879,0.241,0.495,0.0,0.513,0.803,143.052,158601,7,2BzAGK3lEZAQz5cU0Ae1wd,Flowers (Say My Name)
0.558,0.559,-9.222,0.0959,0.371,7.49e-06,0.109,0.62,78.558,180387,5,7KA4W4McWYRpgf0fWsJZWB,See You Again (feat. Kali Uchis)
0.612,0.28,-8.648,0.0434,0.932,0.0,0.088,0.387,72.795,213827,5,0nJW01T7XtvILxQgC5J7Wh,When I Was Your Man
0.178,0.579,-9.137,0.0339,0.374,0.463,0.087,0.0382,108.013,139120,5,1k56b9w8XDvp7mH5CDU7No,Flower of Scotland
0.821,0.347,-15.346,0.0923,0.817,0.149,0.155,0.0793,105.074,116571,5,4pkzg9DB6sDxbPYnakbVVd,Flow
0.777,0.442,-5.577,0.0501,0.0198,0.886,0.0897,0.608,134.71,183040,6,3N6mkE8TVi0z1GYUwGbOop,Flow
0.633,0.931,-0.424,0.228,0.214,0.00398,0.0585,0.566,87.537,177292,2,2ZWmmrWUgDBcPSLihBMvhg,"Baddadan (feat. IRAH, Flowdan, Trigga & Takura)"
0.62,0.233,-10.388,0.0501,0.968,0.0,0.118,0.313,59.813,224506,5,0BEwBflam3FG1sjoVDrCuN,Flowers
0.71,0.717,-9.159,0.0925,0.0336,0.000152,0.103,0.333,124.977,207360,0,65y5mkU3DM36NRfhsWS0Nh,Flowers (Remix)
0.686,0.606,-5.92,0.0262,0.178,0.000326,0.083,0.748,80.568,206307,2,4w2lSUBDCLp8Tskl95xNAU,Flower
0.73,0.635,-7.101,0.0462,0.383,1.67e-05,0.176,0.491,95.037,161684,0,7dZFJ2wo0lCXvm1Sy2hytq,Flowers
0.416,0.0723,-32.674,0.0318,0.994,0.941,0.0875,0.242,150.128,111633,3,1AaLnnQZRtfv58NQn7bLTe,Flowing
0.32,0.291,-12.972,0.0394,0.963,0.000457,0.102,0.0783,102.281,230933,5,11Er3qlX9yXQjhvHkmvcBD,"The Flower Duet (From ""Lakmé"")"
0.0878,0.00451,-42.229,0.0474,0.992,0.684,0.119,0.0461,72.95,150000,3,1x5pftwctKG90ZCLoCIBqn,Flowing
0.325,0.24,-17.338,0.0423,0.832,0.0,0.709,0.078,175.561,190667,5,5WphpP2LlqR9ag6TG2oz7M,Flower Of Scotland
0.685,0.772,-5.626,0.0666,0.228,0.000231,0.192,0.427,117.92,147458,0,3uli9JYrLVTJ9PIW7KZjLH,Flowers (feat. Levka Rey)
0.668,0.837,-4.81,0.0519,0.00379,0.943,0.296,0.0742,127.945,238596,6,0DRky0I9vrl7UPCQofTXVW,✻H+3+ЯД✻7luCJIo0T6... (Slowed + Reverb)
0.791,0.596,-8.241,0.156,0.306,1.34e-06,0.176,0.55,129.869,208869,2,01F24uRyIWAkvdUPFpzanr,ITACHI FLOW
0.786,0.362,-11.289,0.1,0.0732,0.393,0.0879,0.565,83.991,274267,0,5BhdjbSvgGUwf2I2flmf11,Flow
0.798,0.71,-9.021,0.0471,0.394,8.71e-06,0.368,0.798,106.996,218882,2,3tTKTGpEu08h8N654spHb6,Flow
0.701,0.601,-6.504,0.0748,0.146,0.0,0.296,0.148,119.923,159911,0,4kXwkxljWwlA1MqxRQGrwS,FLOWERS
0.0999,0.181,-17.599,0.0424,0.94,0.888,0.105,0.0922,71.277,178507,3,6IZF8hi9J6EtFDLQqOlSbu,The Flower Garden
0.499,0.207,-12.671,0.029,0.912,0.161,0.0802,0.189,75.036,214200,5,3IYU2BjHdPyTmuk81fUZXZ,Flowers (feat. Haien Qiu)
0.875,0.518,-8.388,0.0551,0.0638,0.00995,0.125,0.37,126.089,213364,0,0h3Xy4V4apMraB5NuM8U7Z,Stumblin' In
0.0984,0.17,-21.017,0.0455,0.937,0.791,0.153,0.27,165.189,41000,3,1OZGnFqEyyglj8BcbZ6H69,Flowers of Hope
0.655,0.539,-7.596,0.08,0.029,0.0,0.17,0.221,119.914,168126,0,079mntueS2KWjxVqOHjG70,Flowers Need Rain
0.79,0.594,-8.163,0.209,0.285,1.78e-06,0.17,0.524,129.894,208329,1,3i3sRJPLEozRXHIndA5VJU,ITACHI FLOW
0.287,0.292,-19.285,0.0541,0.968,0.978,0.09,0.346,145.703,218293,3,0AQSMyOpBCHCAW0IdO3m01,River Flows in You
0.625,0.311,-13.357,0.035,0.0223,0.186,0.112,0.227,139.945,152348,5,4sKmxtv6M4UAUFISzfXtIm,Flowers - Drill Beat
0.781,0.426,-9.541,0.0322,0.592,0.571,0.109,0.237,104.981,223584,5,1gcbDj7nfYolTr09LklGlr,Water Flow
0.644,0.872,-2.435,0.0676,2.54e-05,0.00146,0.141,0.673,127.999,176191,2,033vo5SJAaHl29XHn9mel8,Flowers (EDM Remix)
0.474,0.238,-19.938,0.0275,0.769,0.962,0.112,0.0399,100.012,157926,3,5xhIw1TbPzZUz1k92GH3td,Flowfulness
0.615,0.933,-0.761,0.0892,0.00457,0.835,0.701,0.18,172.165,203721,6,4v43DTptT6aZheUUrACW2K,Flow
0.482,0.968,-6.196,0.0534,0.0706,0.853,0.418,0.234,170.027,153176,6,6TcTpJT1dvSwrrUTJrJgOj,River Flows in You
0.788,0.775,-3.554,0.093,0.076,0.0,0.123,0.454,95.104,168520,0,7fRtruULHGuwC0wNRx1HSa,Flow 2000 - Remix
0.714,0.681,-5.671,0.031,0.0606,5.78e-05,0.11,0.686,113.993,158880,2,0xknocuUfiYGuW3BW1BDhH,Flower Child
0.542,0.536,-10.221,0.227,0.182,0.00023,0.109,0.146,99.871,141298,0,2jxB6JRcwnyP5nLXStZJxs,Flowers
0.367,0.036,-20.497,0.0422,0.908,0.0,0.101,0.346,178.016,54000,3,10BsQ7gkMNPd5iS35AjpbQ,Healing Incantation
0.454,0.0415,-22.178,0.0315,0.824,0.761,0.111,0.11,73.967,132261,3,1EoPRePRDBhnZz0uMRjPVY,Flow
0.356,0.935,-2.136,0.0695,0.000428,0.000162,0.167,0.378,158.145,154232,4,0JwrBnTPWocLijm932rPPH,flowers dressed in blue
0.697,0.751,-8.253,0.0943,0.343,0.00291,0.136,0.305,111.985,166607,0,4xJgLXFUkIkILn6Z5IHBtD,Flower
0.784,0.451,-11.225,0.0723,0.792,4.09e-05,0.115,0.78,100.303,138800,5,7ledv9CTjqdwnvHgRmETyZ,Flowers On the Wall
0.496,0.459,-9.654,0.195,0.51,0.0,0.119,0.36,203.267,135294,4,2aDAIq3vLuLFUUTOy1aZqY,Anderer Mann
0.743,0.809,-7.924,0.214,0.527,0.632,0.102,0.342,75.035,155021,6,5RKvst7SDOCTWGlLcF6kSE,Anders
0.743,0.809,-7.924,0.214,0.527,0.632,0.102,0.342,75.035,155021,6,5TYmnScjaRecWuBqEaA7S5,Anders
0.705,0.676,-4.672,0.0468,0.503,0.0,0.628,0.701,124.959,180253,7,627QU4vNG3alCWCK1FMeLK,Hulapalu
0.793,0.85,-6.696,0.0503,0.297,0.0056,0.0527,0.856,115.966,228093,2,65wKbNqjUTmdyk47Z31Czm,Du hast mich tausendmal belogen
0.758,0.677,-6.598,0.0782,0.456,0.0,0.0954,0.713,124.998,246213,2,1FCQEg7wOK9IIBuxx63krr,And We Danced (feat. Ziggy Stardust)
0.868,0.528,-7.096,0.0893,0.471,0.0,0.188,0.96,95.033,145125,2,553qBS20vvaxhSq326aOfe,Andere Länder Andere Titten
0.443,0.766,-5.705,0.174,0.193,1.48e-05,0.098,0.17,96.889,221965,0,021RPNEyabxzhiSQ4qIpbk,Andere Liga
0.671,0.712,-7.815,0.0476,0.429,0.0,0.103,0.462,113.805,248440,0,2fuCquhmrzHpu5xcA1ci9x,Under Pressure - Remastered 2011
0.615,0.287,-7.941,0.0335,0.877,0.0,0.115,0.319,123.008,239267,5,1s9Iij8FwCbeyxDCBdlz9P,Amoi seg' ma uns wieder
0.324,0.416,-8.92,0.0368,0.262,3.69e-05,0.11,0.151,113.986,236053,5,2nMeu6UenVvwUktBCpLMK9,Young And Beautiful
0.75,0.577,-6.992,0.0951,0.227,0.149,0.118,0.124,171.967,160665,4,3ZPwrYgnjLZOXpt7dqdm8Z,Anders
0.793,0.867,-4.919,0.0374,0.216,0.0,0.296,0.935,126.006,186120,2,5ehvqNsyDicTBTUTMSB2Ic,I sing a Liad für di
0.692,0.764,-5.233,0.113,0.574,0.0,0.106,0.564,84.029,189686,2,5PAAUJTKLT0nCmHUlLdPXb,Andere Welt
0.584,0.446,-7.042,0.028,0.494,0.00783,0.111,0.222,89.302,185000,5,0wrWxW18WK2MkrfDpRHkyh,Me and the Devil
